title,Topic
Casablanca: La communauté des acheteurs tunisiens à l’honneur de l’AMCA Partners day,COVID
American Gymnasts Won Five Medals at 2021 World Championships,COVID
"Bērni nav tie, kuriem pēdējo divu nedēļu laikā visbiežāk atklāta inficēšanās ar Covid-19",COVID
Danilo Medina atribuye derrota del PLD a que “la gente se cansó del bienestar”,COVID
Gheorghiţă: Acoperirea vaccinală e de 40% la adulţi; sperăm să atingem pragul de imunizare colectivă până la sfârşitul anului,COVID
Vellore district reports 15 new cases,COVID
"Over 75,000 vaccine doses administered",COVID
Ed Sheeran da positivo a Covid-19,COVID
Programm: Das Italienische Kulturinstitut startet das Breaking Walls Dance Festival in Kairo – Film – Kunst und Kultur,COVID
58 new COVID-19 cases in Salem,COVID
"Ed Sheeran has COVID, will do performances from home",COVID
"Cuddalore logs nil deaths, 21 cases",COVID
"Ed Sheeran contracts Covid-19, cancels in-person event",COVID
Das kanadische Rollstuhl-Curling-Team hat am Sonntag in China zwei Siege geholt,COVID
Ed Sheeran da positivo al covid-19 antes de la salida de su nuevo disco,COVID
"Union Territory records 61 new COVID-19 cases, two deaths",COVID
"Bosque La Esperanza, un espacio creado en honor a las personas que murieron de covid-19",COVID
Brandi Carlile Shines on ‘SNL’ With Performances of ‘Broken Horses’ & ‘Right on Time’: Watch,COVID
Descubren que el virus causante del covid-19 provoca la muerte de importantes células del sistema vascular cerebral,COVID
COVID-19 in Ottawa: Cases this fall a fraction of where they were in 2020,COVID
"Biden becomes most disappointing American president since World War II, poll reveals",COVID
COVID-19 cases this fall a fraction of where they were in 2020 - CTV Edmonton,COVID
COVID-19 cases this fall a fraction of where they were in 2020,COVID
‘These diseases are now vaccine preventable’: the parallels between polio and COVID-19,COVID
"Trieste, l’ex consigliere No Green pass Fabio Tuiach dice di essere positivo alla Covid",COVID
Coronavirus: What's happening in Canada and around the world on Sunday - CBC.ca,COVID
"Ed Sheeran Reveals He’s Tested Positive For COVID-19, Will Promote New Album From Home While Self-Isolating",COVID
"UK falling behind most G7 countries in sharing Covid vaccines, figures show",COVID
"Negali atsigauti po COVID-19 pražudytos paskiepytos 37-erių mylimosios netekties: mano, per vėlai paguldė į ligoninę",COVID
Coronavirus crisis: WA booze bus converted into moving vaccination clinic,COVID
Destaca IMSS recuperación del nivel de empleos para mujeres afectado en la pandemia,COVID
Ed Sheeran infiziert sich mit Coronavirus,COVID
Corona-Inzidenz erstmals seit Mai wieder über 100,COVID
Advierten del aumento de casos de tics nerviosos entre usuarios de TikTok: ¿De qué se trata?,COVID
"Hronoloģija - kā politiķi atlika ierobežojumus līdz brīdim, kad būtībā jau bija par vēlu",COVID
Covid-19 : la Chine construit le plus grand centre de quarantaine du monde,COVID
Fostul soț al Angelei Similea s-a stins din viață! Jan Hilgen a MURIT de covid,COVID
"Kariņš: Šobrīd vēl nav pienācis īstais laiks analizēt kļūdas, kuru dēļ Latvija atkal nonākusi līdz mājsēdei",COVID
"""De Facto"": Hronoloģisks apkopojums, kā politiķi atlika Covid-19 ierobežojumus līdz brīdim, kad bija par vēlu",COVID
"Ed Sheeran has COVID-19, will do performances from home",COVID
"Ed Sheeran has COVID-19, will do performances from home",COVID
"Namībija pārtraukusi lietot Krievijā izstrādāto Covid-19 vakcīnu ""Sputnik V""",COVID
"Ed Sheeran Tests Positive for COVID-19, Will Do All Planned Performances From Home",COVID
"Ed Sheeran tests positive for COVID, cancels in-person performances, interviews",COVID
"Ed Sheeran tests positive for COVID, cancels in-person performances, interviews",COVID
"Ed Sheeran tests positive for COVID, cancels in-person performances, interviews",COVID
"Ed Sheeran tests positive for COVID, cancels in-person performances, interviews",COVID
"Sudáfrica y Namibia rechazan el uso de Sputnik V por ""riesgo de contraer VIH""",COVID
Covid-19'un kaynağına ilişkin çarpıcı iddia!,COVID
Gobierno Nacional entrega más de 17 mil medicamentos en jornada integral en Mérida,COVID
Sunak 'fighting in the fog' as he puts finishing touches to budget,COVID
Forecasters: California storm could bring 'historic' rain - ABC News,COVID
Live Coverage: Updates as significant storm arrives in Northern California - KCRA Sacramento,COVID
World Series preview: Braves-Astros rivalry heats back up on the biggest stage - Sportsnet.ca,COVID
"Sheeran has COVID-19, to perform from home",COVID
"Sheeran has COVID-19, to perform from home",COVID
Ed Sheeran testé positif au coronavirus,COVID
"Covid, la Bulgaria pronta a chiedere posti letto agli altri paesi. La Romania ha aumentato le restrizioni ma vaccinazioni al palo",COVID
"Sheeran has COVID-19, to perform from home",COVID
"Sheeran has COVID-19, to perform from home",COVID
Marito e moglie 50enni no vax finiscono insieme in rianimazione: grave difficoltà respiratoria,COVID
Tercera ola Covid-19: SSa reporta 286 mil 346 muertes confirmadas,COVID
Adrienne Bailon takes us back to when she was 16 scouted by Ricky Martin and talks ‘All Things Adrienne’,COVID
"Emma Răducanu, mesaj în criza Covid: ”Le transmit românilor să nu-şi piardă speranţa”. Ce îi place cel mai mult aici",COVID
"White House delays the release of secret JFK assassination records, citing COVID-19",COVID
Masters champion Matsuyama wins by 5 shots in Japan,COVID
"NHS maternity services near breaking point, warns top doctor",COVID
Masters champion Matsuyama wins by 5 shots in Japan,COVID
"Jin Young Ko wins LPGA South Korea, set to move to No 1",COVID
"Jin Young Ko wins LPGA South Korea, set to move to No 1",COVID
"“Aspiramos a terminar el 2022 o inicio de 2023 con una vacuna nacional”, dijo Filmus",COVID
Las trabajadoras latinas luchan por la igualdad de salarios,COVID
Man Utd verdict: Pathetic thrashing by Liverpool was an even bigger humiliation than Man City’s 6-1 win a decade ago,COVID
Un scandalagiu băut din Timișoara i-a luat la bătaie pe polițiștii locali care voiau să-l legitimeze,COVID
Ed Sheeran says he's tested positive for COVID-19 — hours after being announced as next 'SNL' musical guest,COVID
"“Nos cambió la vida”: Al borde del llanto, Mati Álvarez recuerda a Steph Gómez (VIDEO)",COVID
Valeriu Gheorghiță: „Avem peste 40% din populaţia adultă vaccinată anti-Covid-19” - Când va atinge România pragul de imunizare colectivă,COVID
"Ed Sheeran has COVID, will do performances from home",COVID
"Ed Sheeran has COVID, will do performances from home",COVID
"Ed Sheeran has COVID, will do performances from home",COVID
"Corona-uitbraak in noodopvang in Goes, 49 besmettingen",COVID
Coronavirus à Paris et en Ile-de-France : 2 morts du Covid en 24h et 245 cas graves,COVID
Coronavirus en France ce dimanche 24 octobre : 4 morts du Covid et 5.005 nouveaux cas,COVID
Ed Sheeran will hold planned performances from home after testing positive for COVID-19,COVID
Ed Sheeran har testat positivt för covid-19,COVID
"No Green pass, alto funzionario del ministero di Giustizia contro Draghi: «Affarista a capo di delinquenti» – Il video",COVID
Inside ‘The Phantom of the Opera’ Reopening on Broadway,COVID
"""L'ospite è positivo al Covid"". Che tempo che fa, grosso guaio per Fazio: tutto stravolto",COVID
"Ed Sheeran Tests Positive for COVID-19, Will Continue Performances Virtually",COVID
Portugal regista mais 604 casos e quatro óbitos em 24 horas,COVID
Gottlieb says kids could start getting COVID-19 vaccine as soon November 4-5,COVID
Gottlieb says kids could start getting COVID-19 vaccine as soon November 4-5 - CBS News,COVID
Ed Sheeran reveals he has tested positive for Covid and is self-isolating - The Independent,COVID
Ed Sheeran tests positive for Covid-19 the week before his new album release,COVID
UN-Generalsekretär Guterres fordert sinnvollere Verteilung von Corona-Impfstoff,COVID
Ibrahimovic peggiore in campo? Niente male. Il diavolo ne esce più maturo,COVID
Kombinasi Madu-Habbatussauda Tingkatkan Imunitas-Percepat Pemulihan,COVID
Kombinasi Madu-Habbatussauda Tingkatkan Imunitas-Percepat Pemulihan,COVID
Action needed to boost low Indigenous youth COVID-19 vaccination rate,COVID
"UN-Generalsekretär Guterres: ""Impfnationalismus und Horten von Impfstoff bringt uns alle in Gefahr."" / World Health Summit mit hunderten Global Health Expert:innen offiziell eröffnet",COVID
Ed Sheeran: Er ist an Covid-19 erkrankt,COVID
Strictly Coming Dancing 2021: How many weeks are left and who has left so far?,COVID
"Covid, positivo l'ex consigliere comunale e portuale no green pass Fabio Tuiach",COVID
Pofma correction direction issued to Truth Warriors website over Covid-19 false claims - The Straits Times,COVID
Ed Sheeran tests positive for COVID-19 days before album release,COVID
Kliff Kingsbury cleared to coach against Houston Texans,COVID
Emma Răducanu a vorbit despre România: ”Îmi plac sarmalele și ciorba”. Reacția tenismenei când a fost întrebată despre țuică,COVID
"Por alta demanda y falta de disponibilidad de bodegas, se disparan los costos de fletes marítimos",COVID
Schweiz: Großer Protest gegen Corona- Maßnahmen,COVID
Обвиняемому в фиктивной вакцинации от COVID запретили покидать Петербург,COVID
"Ed Sheeran tests positive for COVID-19, will continue performing from home",COVID
Ed Sheeran 'tests positive for Covid' and sends message to fans as he starts self-isolation - Chronicle Live,COVID
"Brain fog in COVID-19 patients can persist for months, even in those who were not hospitalized, study finds - KSL.com",COVID
Pogarsza się sytuacja w Holandii. Dyrektorzy szpitali apelują do rządzących,COVID
Detección oportuna del virus SARS-CoV-2 ayuda a disminuir su propagación,COVID
Ed Sheeran positiv auf Coronavirus getestet,COVID
Singer-Songwriter Ed Sheeran Now Isolating After Testing Positive For Covid-19,COVID
Singer-Songwriter Ed Sheeran Now Isolating After Testing Positive For Covid-19 - Deadline,COVID
Israelul ar putea începe să vaccineze împotriva COVID-19 copiii cu vârste între 5 şi 11 ani,COVID
„Passt auf euch auf!“ - Ed Sheeran positiv auf Corona getestet,COVID
Ed Sheeran positiv auf Corona getestet,COVID
Schausteller ziehen nach Messestart erste positive Bilanz,COVID
"Miron Mitrea consideră blânde RESTRICȚIILE: „Spitalele nu mai fac față, nici cimitirele, nici crematoriile”",COVID
Ed Sheeran Tests Positive for COVID-19 Days Ahead of His New Album Release,COVID
"Ed Sheeran positivo a Covid, stasera ospite collegato a Che tempo che fa",COVID
"Ed Sheeran Tests Positive for COVID-19, Will Continue Performing From Home",COVID
Ed Sheeran positiv auf Corona getestet,COVID
Britischer Popstar: Ed Sheeran positiv auf Corona getestet,COVID
COVID-19 outbreak declared at Breslau Public School,COVID
Fedriga umilia i no Green pass dalla Annunziata: cosa non hanno capito,COVID
В Британии за сутки выявили порядка 40 тысяч случаев коронавируса,COVID
"À Berlin, un sommet mondial de la santé pour dresser un premier bilan de la pandémie",COVID
"Marito e moglie no vax prendono il Covid: entrambi in fin di vita, hanno 50 anni",COVID
COVID-19: Ed Sheeran tests positive for coronavirus - but says he will gig from home - Sky News,COVID
Stingrais «lokdauns» ekonomikas izaugsmi Latvijā neapstādināšot,COVID
"Padova, marito e moglie non vaccinati in fin di vita dopo aver contratto il Covid",COVID
All NSW school years now back in class,COVID
Ed Sheeran tests positive for Covid a week before album release,COVID
Ed Sheeran tests positive for Covid a week before album release,COVID
'Massive' change coming to Vic COVID rules,COVID
Hamilton et Verstappen voient un engouement croissant pour la F1,COVID
Florida Gov. DeSantis: Vaccine mandates 'will wreak havoc on the economy',COVID
Shortlist of Aust mRNA makers this week,COVID
Q&A: What you need to know about the return of nightclubs,COVID
Travis Tritt performs national anthem at NLCS Game 6 after bashing coronavirus vaccine mandates,COVID
"Kariņš iemeslus Latvijas nonākšanai «lokdaunā» aicina šķetināt, kad «nāks tas laiks»",COVID
Az elhúzódó betegségek hátterében akár poszt-COVID is állhat,COVID
"Medicii așteaptă să moară un pacient cu Covid-19 ca să poată interna altul. Românii se vaccinează: ”Mi-e frică că mor, na!”",COVID
"24 Ekim 2021 corona virüs tablosu: 195 can kaybı, 24 bin 792 vaka",COVID
Covid-19 : quelle situation avant les vacances de la Toussaint dans les écoles de l'académie de Créteil ?,COVID
‘Succession’: Sarah Snook Says a Particularly ‘Baffling’ Part of Fame Comes Every October,COVID
Bakan Koca corona virüsü tablosunu açıkladı! İşte bugünkü vefat ve vaka sayısı,COVID
Ed Sheeran tests positive for Covid-19 a week before album release,COVID
